Timestamp,measure.rpm,real_current,pid_Output
160856589,-8017,61,-460.599
160888719,-8031,-113,-337.627
160918105,-8042,-679,-455.791
160943805,-8078,160,-92.7067
160973810,-8099,-997,0
161008387,-8141,-484,-324.746
161042285,-8178,-50,-508.853
161073462,-8200,-306,-554.817
161111311,-8250,-538,-230.914
161138476,-8261,241,-701.701
161174006,-8289,-243,-580
161199514,-8341,-981,-337.029
161229237,-8355,-930,-112.208
161264680,-8392,-298,-175.79
161291912,-8429,-177,-256.66
161325019,-8446,-612,-233.278
161348600,-8492,-545,193.612
161388754,-8507,111,-57.6768
161414819,-8554,56,-176.774
161450178,-8568,-366,-612.604
161479379,-8610,-603,-156.612
161514240,-8638,-569,-332.851
161545130,-8681,-508,-232.475
161601678,-8720,-189,-644.05
161620531,-8750,404,-136.64
161652403,-8779,-206,-298.135
161682097,-8821,-142,-552.718
161714936,-8848,96,-456.958
161748388,-8864,-130,-243.798
161778112,-8861,950,-1082.89
161809998,-8837,-8,-1348.09
161842397,-6965,16507,30000
161872707,-6060,566,805.632
161905831,-6077,-184,0
161935163,-6134,150,-293.488
161977782,-6181,-113,-495.123
162013093,-6182,67,-168.294
162047171,-6229,72,-270.44
162078425,-6260,-464,115.445
162108140,-6280,-705,-15.6782
162139345,-6321,-437,-324.738
162180470,-6358,-103,-297.686
162218720,-6404,-195,-121.693
162248642,-6445,-265,-456.734
162280233,-6454,-481,-392.73
162311014,-6493,-225,-142.678
162340602,-6521,-389,-274.869
162371502,-6547,29,-251.924
162409538,-6591,-600,-199.965
162446760,-6630,-124,-204.983
162484575,-6665,63,-683.303
162510310,-6700,-142,-216.069
162545235,-6721,-407,-251.1
162573844,-6759,-48,-266.155
162610582,-6793,-86,-113.174
162635866,-6828,-77,-68.2318
162674623,-6841,-116,-293.269
162699261,-6868,-180,-151.206
162732679,-6909,-191,-318.339
162765365,-6939,-667,-550.356
162784765,-6946,-214,61.8003
162794430,-6970,-77,-592.362
162824067,-7013,-426,-518.635
162853592,-7028,-355,-269.093
162884658,-7064,-23,-632.523
162918507,-7102,-24,-205.584
162948067,-7109,-981,-269.72
162966304,-7137,-125,64.3818
162998948,-7172,-397,-582.468
163025017,-7203,-325,-554.786
163056321,-7224,-155,-330.723
163086519,-7274,-280,-356.479
163117558,-7299,-196,-155.772
163149703,-7349,-818,-252.856
163194537,-7362,-675,-534.989
163225905,-7415,-769,-16.9286
163260527,-7428,-360,-478.366
163291592,-7454,-657,-353.993
163323578,-7505,-246,-241.9
163353044,-7531,3,47.9249
163380833,-7553,244,-450.111
163408218,-7606,-656,-55.9111
163446971,-7615,-166,-495.457
163478685,-7652,-496,0
163493727,-7669,172,-156.168
163529608,-7708,-238,-463.196
163556209,-7741,-212,61.048
163588444,-7808,-417,-593.49
163630382,-7812,-25,-153.311
163666038,-7854,294,-303.448
163697789,-7873,346,-406.283
163727410,-7922,-190,-294.143
163760434,-7933,-940,-336.331
163792700,-7977,-73,-465.905
163824263,-8007,-220,-472.35
163852608,-8059,339,-480.545
163884641,-8062,-193,-276.707
163915444,-8092,-699,-152.286
163948555,-8126,-800,-391.789
163976906,-8168,41,-345.848
164024081,-8227,93,-10.1952
164053777,-8233,-408,-129.265
164085853,-8273,-604,35.5327
164120413,-8309,-377,-360.313
164153846,-8334,-761,-484.057
164185597,-8355,-511,-289.695
164218098,-8409,-102,-365.475
164244544,-8426,-1025,-431.05
164275425,-8452,-42,-367.131
164306420,-8484,-1197,-60.2525
164338105,-8510,-597,-422.423
164369267,-8533,285,-295.427
164396152,-8592,319,-553.394
164434030,-8616,-667,-185.435
164466718,-8661,-686,-383.442
164496270,-8686,-183,-407.23
164527126,-8723,-516,-429.559
164557402,-8731,170,-429.579
164590058,-8766,-825,-544.319
164613571,-8794,-1321,-438.682
164653144,-8821,-977,0
164683352,-8851,-645,-305.818
164719198,-8852,-331,-1113.78
164745887,-8876,99,-1867.05
164780483,-6061,17016,30000
164845309,-6105,-559,232.117
164871349,-6098,-343,-223.323
164902443,-6141,-397,-605.481
164930712,-6148,-204,-96.5128
164963450,-6189,7,-214.338
164995619,-6239,-434,-529.594
165028651,-6247,128,-159.625
165049535,-6306,-117,-67.6697
165089740,-6332,-23,-467.825
165117659,-6349,-390,-129.742
165150294,-6381,-195,-769.067
165181438,-6415,-154,-226.825
165212958,-6429,-82,-441.709
165245921,-6461,186,-165.888
165274267,-6505,-511,-371.717
165307929,-6541,-303,-464.97
165337909,-6581,-302,-186.913
165369847,-6595,-335,-281.045
165400795,-6620,-514,-492.08
165423493,-6656,-154,-207.113
165459286,-6691,-471,-105.156
165491860,-6726,-245,-648.188
165523261,-6770,-265,-356.56
165555409,-6769,161,-195.643
165586729,-6818,497,-38.2869
165617099,-6859,-590,-228.377
165658345,-6907,-764,-173.084
165696285,-6928,-439,-442.421
165727114,-6936,-487,-678.461
165759280,-6978,-187,-103.754
165790996,-7034,-44,-177.383
165822632,-7072,-140,-166.839
165859933,-7083,-752,-544.938
165882274,-7108,-126,0
165914386,-7155,-599,-292.811
165945697,-7180,-87,-586.427
165975092,-7221,-275,-435.721
166008506,-7254,8,-198.088
166053610,-7293,-639,-532.892
166079100,-7318,-101,-238.003
166110063,-7331,-688,-34.6701
166140294,-7362,-257,115.064
166172312,-7395,-600,-316.978
166205514,-7427,-362,-311.018
166241670,-7469,-902,-253.049
166275485,-7508,-465,-248.019
166306579,-7533,-521,-251.62
166337350,-7554,-457,-268.232
166368175,-7595,-359,-184.198
166397281,-7629,232,-231.177
166428685,-7663,-508,-231.779
166462916,-7686,-366,-472.813
166483600,-7725,-409,-303.177
166521745,-7755,-263,-347.305
166553655,-7776,-989,-279.262
166620370,-7842,-138,-8.74891
166646126,-7864,-53,-474.241
166680493,-7937,-1022,-269.406
166722076,-7965,-320,-68.6043
166756213,-7993,-118,-38.8553
166786514,-8029,69,-411.687
166820296,-8051,-318,-320.734
166852648,-8084,-687,151.234
166881328,-8101,-429,0
166912630,-8156,-400,-552.854
166943725,-8178,-200,-380.682
166977737,-8203,-287,-148.721
167007654,-8239,-699,-121.976
167038537,-8288,-56,-107.99
167083779,-8326,-720,29.9265
167112159,-8335,-712,-465.111
167144664,-8377,-862,-507.149
167175203,-8399,-61,-453.34
167209059,-8436,294,-277.236
167238107,-8489,-769,-536.428
167301137,-8535,243,-295.246
167329010,-8552,-445,-430.407
167363266,-8593,354,-511.441
167390650,-8619,-417,-326.554
167424438,-8653,-352,-722.687
167455275,-8674,-322,-517.574
167485930,-8730,-639,-256.573
167519034,-8734,-465,-377.656
167547753,-8788,-1,-339.694
167576768,-8813,806,-246.711
167610189,-8841,-329,-240.882
167675870,-8859,328,-1093.16
167703905,-8881,-886,-1522.11
167733721,-7389,15524,30000
167766332,-6048,1516,2001.06
167797405,-6082,46,76.8135
167828271,-6117,-509,90.2135
167860023,-6171,-244,-389.307
167922918,-6209,-248,-362.344
167953628,-6225,155,-292.381
167984050,-6267,-154,-306.419
168015895,-6301,-333,-269.452
168047997,-6316,-589,-132.483
168079596,-6361,-143,-256.53
168112428,-6387,-92,-655.879
168141162,-6432,65,-385.525
168172403,-6459,-480,-297.642
168204023,-6495,185,0
168236211,-6525,-117,-165.718
168284881,-6576,-211,0
168314450,-6592,-1,-210.81
168345765,-6623,-276,-208.851
168377310,-6665,-42,-138.468
168409267,-6681,-91,-271.922
168444339,-6723,-24,-264.699
168471165,-6751,49,-97.0984
168497624,-6789,-16,4.17397
168529517,-6800,6,-524.128
168565312,-6845,-362,-488.975
168595919,-6885,-42,-104.378
168628817,-6912,72,-277.185
168660418,-6940,-356,-118.267
168694873,-6953,255,89.0956
168722329,-7005,-71,-136.316
168756866,-7023,-511,-60.5859
168787374,-7063,-807,144.099
168819484,-7111,-861,-40.4124
168849311,-7124,142,258.107
168881766,-7161,-103,-320
168912099,-7196,-677,-43.3421
168944055,-7227,-388,59.2828
168976032,-7258,-390,-485.15
169002931,-7286,21,-400.143
169034310,-7314,-315,-352.334
169066444,-7358,-91,-610.4
169097943,-7368,36,-254.89
169119815,-7423,182,51.6647
169161137,-7442,-28,-173.618
169189496,-7467,-116,-305.066
169222877,-7507,80,-87.2225
169252339,-7532,-202,-116.956
169286707,-7570,196,-273.033
169318706,-7584,-70,-37.9884
169339241,-7640,-469,-70.0345
169375770,-7643,-756,-322.072
169406083,-7680,-659,-323.11
169438408,-7713,-464,-355.123
169450516,-7741,135,-679.135
169487322,-7771,64,-124.2
169519673,-7792,-113,-524.167
169551815,-7833,34,-338.189
169579600,-7882,-800,166.685
169613368,-7891,-735,-203.455
169642694,-7932,-496,-573.408
169674974,-7946,10,-432.263
169709996,-7999,-468,-711.954
169731431,-8006,329,-40.6095
169764050,-8040,-211,-81.5484
169800840,-8084,-911,-233.615
169834036,-8109,-765,-237.991
169863239,-8149,-475,-356.663
169897458,-8171,-804,-204.703
169928734,-8215,-149,-723.744
169948128,-8230,-789,-418.693
169990394,-8260,-496,-177.829
170019561,-8286,-328,-45.8668
170053614,-8352,-837,-633.704
170088557,-8373,-584,-605.006
170132995,-8406,-44,185.922
170159753,-8445,-132,-312.821
170190585,-8474,-137,46.907
170224074,-8503,-496,-399.947
170254416,-8535,-47,-194.171
170284902,-8567,-365,-325.27
170318755,-8605,278,-149.252
170347264,-8629,-704,-348.344
170383373,-8648,-167,-24.3455
170411493,-8694,357,-505.444
170443191,-8720,-511,-395.434
170474997,-8757,-286,-272.429
170505908,-8767,224,-326.511
170526959,-8829,-303,0
170565471,-8849,451,-489.719
170597245,-8861,355,-668.664
170629586,-8862,-408,-1045.66
170659085,-8875,160,-1395.8
170692370,-7143,15299,30000
170723200,-6050,4157,3057.41
170741539,-6103,180,69.6779
170781240,-6093,26,-561.092
170810123,-6147,-707,88.9079
170845302,-6167,-87,-81.2911
170876519,-6214,-610,-544.26
170907785,-6231,-255,-173.494
170938671,-6257,-397,-86.5206
170957754,-6311,88,-286.566
170997139,-6328,-335,-127.905
171029288,-6363,321,-249.639
171061619,-6401,-232,-398.657
171091533,-6413,-109,-171.452
171123979,-6449,-270,0
171154072,-6497,-178,-308.851
171184941,-6500,-457,-149.837
171215268,-6548,-184,-361.776
171250673,-6588,139,-89.4601
171280796,-6607,-4,-278.928
171311990,-6631,-238,-14.2915
171334523,-6679,-466,-119.387
171374358,-6716,-377,-484.536
171404835,-6748,-397,-58.7528
171435878,-6759,-799,-482.11
171463840,-6806,-249,-128.611
171495283,-6830,-143,-296.075
171526623,-6846,408,0
171552200,-6877,-718,-704.791
171635023,-6938,-355,-206.32
171646642,-6994,-275,0
171688272,-7032,-215,-299.442
171722511,-7037,-112,-472.825
171749037,-7085,-98,-558.466
171767940,-7108,-671,68.4351
171810256,-7138,-627,-446.541
171840700,-7167,204,-523.505
171871313,-7203,267,-312.401
171903258,-7259,506,-68.6507
171935824,-7260,-342,-440.596
171962843,-7280,-614,-438.746
171995141,-7324,-584,-402.792
172026177,-7358,-354,-32.2736
172057597,-7407,144,-573.819
172086680,-7421,-66,-400.881
172121736,-7449,-350,-279.821
172146417,-7473,-55,-457.942
172181601,-7520,-487,-482.987
172214184,-7542,-391,-345.023
172246244,-7579,-32,-166.127
172276076,-7618,85,-311.092
172309250,-7637,-312,-299.147
172341289,-7676,-704,-213.086
172361587,-7689,-503,-199.214
172399113,-7735,2,-38.2554
172431277,-7770,85,-145.131
172463215,-7800,-457,-230.331
172492961,-7831,3,-330.365
172524110,-7860,65,54.277
172557808,-7873,76,0
172577736,-7919,-12,-126.699
172615414,-7942,375,-36.7519
172645719,-7985,-556,11.4536
172679159,-8022,-947,-228.597
172712113,-8049,-492,-505.619
172740734,-8072,-523,-560.791
172773425,-8084,-1,222.314
172797271,-8115,-433,-122.355
172833704,-8175,-35,-7.18198
172868439,-8184,664,-42.9332
172897857,-8231,-465,-535.74
172929300,-8266,213,-200.908
172959856,-8301,16,-182.955
172990420,-8327,-572,-343.069
173022173,-8354,20,-268.895
173050686,-8378,-403,-346.077
173081970,-8393,-100,-264.077
173100442,-8429,97,-536.975
173130477,-8445,-22,-364.179
173154899,-8482,7,-326.207
173184670,-8522,-630,-79.0532
173224575,-8557,301,-531.301
173253939,-8594,191,-343.305
173285252,-8617,-685,-292.156
173315750,-8656,-1,-322.452
173347446,-8676,-621,-542.494
173374702,-8691,-208,-277.491
173384517,-8697,367,-368.501
173394459,-8730,-510,-226.476
173427510,-8760,-329,-415.579
173454445,-8772,437,-610.662
173486155,-8810,-266,-41.573
173517499,-8847,-486,-560.693
173550442,-8857,-160,-778.037
173583352,-8867,-180,-1444.48
173603307,-8841,245,-1650.09
173641658,-7080,16617,30000
173672428,-6062,-634,-344.38
173702711,-6081,-129,-205.42
173737339,-6129,-145,-561.059
173768793,-6166,-243,-278.045
173799190,-6178,-22,-67.5249
173829449,-6220,-165,-500.334
173861197,-6238,-232,-182.603
173893950,-6266,-185,-200.463
173922489,-6283,-6,-341.331
173937641,-6303,76,-281.348
173965415,-6336,-610,-236.671
173996571,-6391,-115,-107.009
174033667,-6414,-532,-458.811
174064953,-6437,15,-313.247
174096738,-6474,-527,-155.402
174126631,-6511,-106,-347.612
174159529,-6529,-395,-8.73624
174186341,-6554,-108,-104.662
174212427,-6591,65,-348.528
174251054,-6633,-521,-165.928
174282834,-6669,149,-177.083
174315807,-6714,-349,132.86
174343895,-6734,-83,-236.169
174375575,-6762,-45,-373.723
174403677,-6779,-460,-142.232
174413359,-6812,60,-424.282
174454860,-6853,-507,-496.306
174489741,-6857,-118,-221.343
174517263,-6908,-53,-298.384
174546021,-6944,-381,-305.424
174581912,-6989,-48,-308.462
174614673,-6975,-684,-434.447
174643118,-7009,-363,-219.764
174674039,-7073,-10,-418.626
174706725,-7088,-253,-307.578
174730881,-7135,93,-45.6487
174767387,-7160,-55,-509.593
174800738,-7165,-500,-506.701
174821942,-7202,-683,-237.829
174860529,-7235,-130,-221.753
174893217,-7280,209,-413.838
174926682,-7307,-365,-181.922
174952745,-7340,-148,-454.899
174987648,-7358,-412,86.0994
175019616,-7383,-220,-172.976
175037713,-7426,-55,-543.019
175079647,-7459,105,-292.066
175110027,-7494,108,-133.097
175142187,-7531,-799,-57.1379
175172619,-7545,-388,-297.154
175205395,-7568,-21,-170.985
175234523,-7614,-233,-258.256
175267825,-7635,-518,-242.315
175297925,-7689,-504,-238.337
175333326,-7722,34,-42.3343
175358777,-7739,-508,-499.231
175391536,-7767,-522,0
175415651,-7817,-1,-35.1952
175452239,-7827,-446,-174.442
175483266,-7864,24,-502.556
175514771,-7902,-949,-281.651
175546472,-7924,-583,-242.634
175576583,-7957,-284,-18.6361
175609828,-7978,51,-305.485
175630020,-8007,-239,0
175666613,-8037,-238,-221.781
175697177,-8091,57,-212.82
175730856,-8120,-680,-61.8652
175762407,-8153,-797,-145.896
175791181,-8186,-114,-459.968
175826176,-8195,-279,-295.107
175851659,-8231,-663,-293.323
175886285,-8282,23,-299.061
175919134,-8303,-496,-457.201
175952345,-8340,-700,-288.922
175984599,-8354,-246,-289.966
176016284,-8415,-437,-366.305
176049354,-8412,-622,-486.279
176069399,-8451,-308,-484.323
176106349,-8502,-53,-174.147
176136527,-8524,-827,37.2359
176167151,-8550,0,-231.439
176200703,-8573,-346,73.3799
176234620,-8615,181,-257.973
176262909,-8640,-367,-280.638
176296758,-8686,-494,-300.605
176328025,-8720,507,-342.272
176359500,-8736,-393,0
176390606,-8772,-718,-300.741
176422319,-8774,-472,-381.375
176443145,-8840,-34,-252.267
176486384,-8862,214,-373.033
176518827,-8870,-102,-1221.89
176548836,-8876,-732,-1397.45
176579699,-7811,20584,30000
176644036,-6089,-252,117.381
176667112,-6084,72,-560.062
176702620,-6149,-749,-260.378
176735967,-6163,-541,-23.8092
176767326,-6201,-195,-529.401
176797802,-6237,-429,-413.403
176831490,-6268,-192,-521.199
176863020,-6299,-446,-441.478
176884794,-6322,-624,-226.514
176919901,-6361,-212,-309.782
176951990,-6377,128,-219.584
176984025,-6420,133,-523.271
177014162,-6445,-391,-305.667
177047501,-6472,7,-556.566
177075956,-6511,-161,-373.657
177111264,-6535,-286,-213.769
177139461,-6571,-519,-256.817
177173344,-6603,-560,-572.104
177203338,-6642,31,-83.7697
177234142,-6661,-153,-227.902
177261916,-6704,-395,-189.331
177295975,-6726,-30,-332.04
177329726,-6767,-232,-470.282
177358132,-6781,-273,-501.613
177389422,-6822,78,-519.406
177422477,-6856,-63,-323.134
177454156,-6879,-212,-57.1701
177477756,-6909,-506,-71.664
177511359,-6930,-483,-400.445
177544904,-6980,-525,-231.326
177571248,-6998,-615,-7.03479
177601757,-7038,-470,-114.354
177634499,-7049,-105,-150.381
177667484,-7100,-806,-505.421
177695520,-7128,27,-424.7
177729542,-7160,-385,-12.4744
177760612,-7209,-79,60.7744
177793996,-7237,-35,-307.372
177824980,-7244,-144,-202.566
177856445,-7292,-87,-227.69
177884901,-7326,262,-317.685
177917902,-7346,-942,-71.7678
177948184,-7380,59,-500.636
177983635,-7414,-179,-79.5344
178010316,-7439,-741,-270.742
178042813,-7464,-68,-86.8199
178072807,-7503,-169,-372.931
178104951,-7530,-520,-116.935
178135417,-7565,-108,-22.9717
178166773,-7583,-479,-313.991
178195870,-7625,-332,-345.046
178230930,-7674,-424,-286.963
178261513,-7681,305,-437.118
178281860,-7725,50,77.8477
178322301,-7755,185,-345.197
178354307,-7776,-300,-219.235
178387765,-7825,-68,-187.269
178416684,-7851,64,62.6872
178448851,-7893,-133,-603.355
178483776,-7910,-1017,-314.398
178507665,-7944,-483,-604.42
178540556,-7985,218,-122.817
178571981,-7999,-131,-23.499
178605117,-8019,-185,59.4577
178636234,-8066,-43,-168.581
178666775,-8108,192,-332.414
178699376,-8124,-657,-587.368
178717929,-8151,-370,-46.6959
178761434,-8192,71,-517.125
178792253,-8227,-700,-134.489
178824086,-8247,-46,-562.132
178852642,-8286,-238,-308.559
178885432,-8318,501,-136.224
178914162,-8345,200,-44.0912
178944250,-8373,-154,-558.762
178976630,-8413,23,-365.98
179007091,-8430,-580,-580.538
179038065,-8479,-551,258.307
179065383,-8486,-574,-333.597
179094136,-8526,-658,-539.845
179130431,-8555,-720,-445.767
179163610,-8603,-548,-229.246
179194599,-8618,-676,-293.682
179223747,-8657,-651,78.5851
179235691,-8674,-549,-421.358
179280409,-8716,-823,-492.504
179322722,-8778,-581,-273.577
179366060,-8802,8,-289.518
179395774,-8827,445,-106.561
179426477,-8843,-599,-295.85
179455984,-8856,-463,-586.678
179490041,-8862,-48,-1364.96
179519004,-8165,16846,30000
179554878,-6398,14217,22677.2
179583176,-6083,-706,-231.301
179615361,-6116,250,-465.91
179645204,-6136,-324,-326.356
179674122,-6145,-194,-576.312
179698536,-6178,-271,-393.335
179736598,-6219,-71,-152.619
179766377,-6260,-5,-166.891
179799985,-6293,-41,25.4655
179828811,-6310,-160,-443.398
179863181,-6363,-861,-135.604
179895935,-6361,-248,-132.643
179917103,-6404,-531,-615.233
179955020,-6448,-162,-210.73
179986198,-6472,-562,-392.82
180017636,-6491,-596,-381.681
180045385,-6523,-661,-485.911
180079900,-6548,-632,-269.995
180113514,-6598,-839,-677.051
180133489,-6615,-644,-816.659
180170557,-6665,-190,-98.9983
180203745,-6672,-187,-399.881
180230441,-6728,0,-139.117
180267321,-6775,-31,-183.113
180302556,-6786,-595,-246.282
180330099,-6819,59,-309.35
180360667,-6862,-256,-660.384
180396166,-6883,48,-195.255
180424785,-6917,-175,-574.293
180455586,-6921,-144,-241.325
180488688,-6962,-146,-346.402
180524257,-7006,-835,-337.419
180563587,-7047,-176,-355.665
180592684,-7085,38,-232.494
180626654,-7118,-697,-442.708
180658387,-7134,-267,0
180688968,-7160,-822,189.735
180719692,-7190,-128,109.935
180738500,-7235,-374,-661.07
180777090,-7273,-364,-461.708
180809228,-7306,141,-528.746
180841606,-7321,17,-193.786
180871949,-7353,-517,-659.822
180903241,-7389,-134,-135.897
180930752,-7419,-63,-243.724
180964252,-7435,-142,-368.908
180993605,-7485,77,-247.974
181026632,-7518,35,-126.636
181056317,-7533,-359,-507.012
181086767,-7559,20,-267.274
181112537,-7587,-398,-539.231
181147708,-7632,-134,-317.084
181180019,-7677,496,-191.851
181211599,-7684,-470,-229.211
181240498,-7725,-13,-344.184
181277355,-7755,280,-389.889
181305724,-7796,-580,-216.533
181333473,-7828,334,-165.466
181369609,-7841,-135,122.81
181396368,-7877,-373,-266.763
181431162,-7901,-337,0
181462532,-7944,-506,-371.419
181487769,-7959,50,-442.534
181522650,-8005,-139,-136.651
